ir,37,golestan
ir,38,qazvin
ir,39,qom
ir,04,sistan va baluchestan
ir,41,khorasan-e jonubi
ir,42,razavi khorasan
ir,43,khorasan-e shomali
ir,44,alborz
is,41,northwest
is,40,northeast
is,38,east
is,42,south
is,39,capital region
is,43,southern peninsula
is,45,west
is,44,westfjords
it,15,sicily
it,14,sardinia
it,03,calabria
it,20,veneto
it,19,aosta valley
it,18,umbria
it,17,trentino-alto adige
it,16,tuscany
it,13,apulia
it,12,piedmont
it,11,molise
it,10,the marches
it,09,lombardy
it,08,liguria
it,07,latium
it,06,friuli venezia giulia
it,05,emilia-romagna
it,04,campania
it,02,basilicate
it,01,abruzzo
je,3237072,st clement
je,3237073,saint saviour
je,3237200,saint brelade
je,3237203,grouville
je,3237212,saint mary
je,3237214,saint lawrence
je,3237221,saint peter
je,3237229,saint ouen
je,3237497,saint john
je,3237530,trinity
je,3237716,saint martin
je,3237864,saint helier
jm,16,westmoreland
jm,15,trelawny
jm,14,saint thomas
jm,13,saint mary
jm,12,saint james
jm,11,st. elizabeth
jm,10,saint catherine
jm,09,saint ann
jm,08,saint andrew
jm,07,portland
jm,04,manchester
jm,17,kingston
jm,02,hanover parish
jm,01,clarendon
jo,19,ma'an
jo,18,irbid
jo,17,zarqa
jo,12,tafielah
jo,16,amman
jo,15,mafraq
jo,09,karak
jo,02,balqa
jo,20,ajlun
jo,22,jerash
jo,21,aqaba
jo,23,madaba
jp,46,yamanashi
jp,45,yamaguchi
jp,43,wakayama
jp,42,toyama
jp,41,tottori
jp,40,tokyo
jp,39,tokushima
jp,38,tochigi
jp,37,shizuoka prefecture
jp,36,shimane
jp,35,shiga
jp,34,saitama
jp,33,saga
jp,32,osaka
jp,47,okinawa
jp,31,okayama
jp,30,oita
jp,29,niigata
jp,28,nara
jp,27,nagasaki
jp,26,nagano
jp,25,miyazaki
jp,23,mie
jp,22,kyoto
jp,21,kumamoto
jp,20,kochi
jp,19,kanagawa
jp,18,kagoshima
jp,17,kagawa
jp,15,ishikawa
jp,13,hyogo
jp,11,hiroshima
jp,10,gunma
jp,09,gifu
jp,07,fukuoka
jp,06,fukui
jp,05,ehime
jp,01,aichi-ken
jp,44,yamagata
jp,24,miyagi
jp,16,iwate
jp,14,ibaraki
jp,08,fukushima
jp,04,chiba
jp,02,akita
jp,12,hokkaido
jp,03,aomori
ke,55,west pokot
ke,54,wajir
ke,52,uasin gishu
ke,51,turkana
ke,50,trans nzoia
ke,49,tharaka district
ke,48,tana river
ke,46,siaya
ke,45,samburu
ke,05,nairobi area
ke,38,murang'a district
ke,37,mombasa
ke,35,meru
ke,34,marsabit
ke,33,mandera
ke,29,laikipia
ke,28,kwale
ke,27,kitui
ke,26,kisumu
ke,25,kisii
ke,24,kirinyaga
ke,23,kilifi
ke,22,kiambu
ke,21,kericho
ke,20,kakamega
ke,18,isiolo
ke,16,garissa
ke,15,embu
ke,13,busia
ke,12,bungoma
ke,10,baringo
ke,43,nyandarua
ke,53,vihiga
ke,30,lamu
ke,31,machakos
ke,32,makueni
ke,14,marakwet district
ke,47,taita taveta
ke,19,kajiado
ke,44,nyeri
ke,17,homa bay
ke,11,bomet
ke,36,migori
ke,08,keiyo
ke,39,nakuru
ke,41,narok
ke,42,nyamira district
ke,40,nandi
kg,08,osh
kg,09,batken
kg,06,talas
kg,04,naryn
kg,07,ysyk-koel
kg,01,bishkek
kg,03,jalal-abad
kg,02,chuy
kh,12,pouthisat
kh,29,battambang
kh,19,takeo
kh,18,svay rieng
kh,17,stung treng
kh,27,otar meanchey
kh,24,siem reap
kh,23,ratanakiri
kh,14,prey veng
kh,13,preah vihear
kh,22,phnom penh
kh,30,pailin
kh,10,mondolkiri
kh,09,kratie
kh,26,kep
kh,08,kaoh kong
kh,07,kandal
kh,21,kampot
kh,05,kampong thom
kh,04,kampong speu
kh,03,kampong chhnang
kh,02,kampong cham
kh,28,preah sihanouk
kh,25,banteay meanchey
ki,01,gilbert islands
ki,02,line islands
ki,03,phoenix islands
km,03,moheli
km,02,grande comore
km,01,anjouan
kn,15,trinity palmetto point
kn,13,saint thomas middle island
kn,12,saint thomas lowland
kn,11,saint peter basseterre
kn,10,saint paul charlestown
kn,09,saint paul capesterre
kn,08,saint mary cayon
kn,07,saint john figtree
kn,06,saint john capesterre
kn,05,saint james windwa
kn,04,saint george gingerland
kn,03,saint george basseterre
kn,02,saint anne sandy point
kn,01,christ church nichola town
kp,12,pyongyang
kp,15,p'yongan-namdo
kp,11,p'yongan-bukto
kp,09,kangwon-do
kp,06,hwanghae-namdo
kp,07,hwanghae-bukto
kp,03,hamgyong-namdo
kp,13,yanggang-do
kp,17,hamgyong-bukto
kp,01,chagang-do
kp,18,rason
kr,21,ulsan
kr,19,daejeon
kr,15,daegu
kr,11,seoul
kr,10,busan
kr,14,gyeongsangbuk-do
kr,13,gyeonggi-do
kr,18,gwangju
kr,06,gangwon-do
kr,12,incheon
kr,17,chungcheongnam-do
kr,05,chungcheongbuk-do
kr,16,jeollanam-do
kr,03,jeollabuk-do
kr,01,jeju-do
kr,20,gyeongsangnam-do
kr,22,sejong
kw,08,hawalli
kw,02,al asimah
kw,05,muhafazat al jahra'
kw,07,al farwaniyah
kw,04,al ahmadi governorate
kw,09,muhafazat mubarak al kabir
kz,07,batys qazaqstan
kz,09,mangghystau
kz,06,atyrau
kz,04,aqtoebe
kz,15,east kazakhstan
kz,03,aqmola
kz,16,soltustik qazaqstan
kz,11,pavlodar
kz,14,qyzylorda
kz,13,qostanay
kz,12,qaraghandy
kz,17,zhambyl
kz,10,ongtustik qazaqstan
kz,02,almaty qalasy
kz,01,almaty oblysy
kz,08,bayqongyr qalasy
kz,05,astana qalasy
la,14,xiangkhoang
la,13,xiagnabouli
la,27,vientiane
la,20,savannahkhet
la,19,salavan
la,18,phongsali
la,07,oudomxai
la,17,louangphabang
la,16,loungnamtha
la,15,khammouan
la,03,houaphan
la,02,champasak
la,01,attapu
la,26,xekong
la,22,bokeo
la,23,bolikhamxai
la,24,vientiane
lb,05,mont-liban
lb,04,beyrouth
lb,09,liban-nord
lb,06,liban-sud
lb,08,beqaa
lb,07,nabatiye
lb,10,aakkar
lb,11,baalbek-hermel
lc,10,vieux-fort
lc,09,soufriere
lc,11,praslin
lc,08,micoud
lc,07,laborie
lc,06,gros-islet
lc,05,dennery
lc,02,dauphin
lc,04,choiseul
lc,03,castries
lc,01,anse-la-raye
li,11,vaduz
li,10,triesenberg
li,09,triesen
li,08,schellenberg
li,07,schaan
li,06,ruggell
li,05,planken
li,04,mauren
li,03,gamprin
li,02,eschen
li,01,balzers
lk,36,western
lk,35,uva
lk,34,southern
lk,33,sabaragamuwa
lk,32,north western
lk,30,north central
lk,29,central
lk,38,northern province
lk,37,eastern province
lr,10,sinoe
lr,09,nimba
lr,14,montserrado
lr,13,maryland
lr,20,lofa
lr,19,grand gedeh
lr,12,grand cape mount
lr,11,grand bassa
lr,01,bong
lr,15,bomi
lr,16,grand kru
lr,17,margibi
lr,18,river cess
lr,21,gbarpolu
lr,22,river gee
ls,19,thaba-tseka
ls,18,quthing
ls,17,qacha's nek
ls,16,mokhotlong
ls,15,mohale's hoek district
ls,14,maseru
ls,13,mafeteng
ls,12,leribe
ls,11,butha-buthe
ls,10,berea
lt,56,alytaus apskritis
lt,57,kauno apskritis
lt,58,klaipedos apskritis
lt,59,marijampoles apskritis
lt,60,panevezio apskritis
lt,61,siauliu apskritis
lt,62,taurages apskritis
lt,63,telsiu apskritis
lt,64,utenos apskritis
lt,65,vilniaus apskritis
lu,03,luxembourg
lu,02,grevenmacher
lu,01,diekirch
lv,33,ventspils rajons
lv,32,ventspils
lv,31,valmieras rajons
lv,30,valkas rajons
lv,29,tukuma rajons
lv,28,talsu rajons
lv,27,saldus rajons
lv,25,riga
lv,24,rezeknes rajons
lv,23,rezekne
lv,22,preilu rajons
lv,21,ogre
lv,20,madonas rajons
lv,19,ludzas rajons
lv,18,limbazu rajons
lv,16,liepaja
lv,15,kuldigas rajons
lv,14,kraslavas rajons
lv,13,jurmala
lv,12,jelgavas rajons
lv,11,jelgava
lv,10,jekabpils rajons
lv,09,gulbenes rajons
lv,08,dobeles rajons
lv,07,daugavpils
lv,06,daugavpils
lv,05,cesu rajons
lv,04,bauskas rajons
lv,03,balvu rajons
lv,02,aluksnes rajons
lv,01,aizkraukles rajons
lv,60,dundagas novads
lv,40,alsungas novads
lv,a5,pavilostas
lv,99,nica
lv,b6,rucavas
lv,65,grobina
lv,61,durbes novads
lv,37,aizpute
lv,a8,priekule
lv,d7,vainode
lv,c9,skrunda
lv,51,brocenu novads
lv,b4,rojas
lv,77,kandava
lv,44,auces novads
lv,73,jaunpils
lv,62,engures novads
lv,d5,tervete
lv,a3,ozolnieku
lv,b9,rundales
lv,45,babites novads
lv,95,marupe
lv,a2,olaine
lv,67,lecava
lv,80,kekava
lv,c3,salaspils
lv,46,baldones novads
lv,d2,stopini
lv,53,carnikavas novads
lv,34,adazi
lv,64,garkalne
lv,e4,vecumnieki
lv,79,kegums
lv,87,lielvarde
lv,c8,skriveri
lv,71,jaunjelgava
lv,98,nereta
lv,e6,viesite
lv,c2,salas
lv,74,jekabpils
lv,38,aknistes novads
lv,69,ilukstes novads
lv,e2,varkava
lv,90,livani
lv,e1,varaklani
lv,e8,vilanu
lv,b3,riebinu
lv,35,aglona
lv,56,ciblas novads
lv,e9,zilupes
lv,e7,vilaka
lv,47,baltinavas novads
lv,57,dagdas novads
lv,78,karsava
lv,b7,rugaju
lv,55,cesvaines novads
lv,91,lubana
lv,85,krustpils
lv,a6,plavinu
lv,82,koknese
lv,68,ikskile
lv,b5,ropazu
lv,70,incukalns
lv,84,krimulda
lv,c7,sigulda
lv,88,ligatne
lv,94,malpils
lv,c6,seja
lv,c5,saulkrastu
lv,c1,salacgrivas
lv,39,alojas novads
lv,97,naukseni
lv,b8,rujienas
lv,96,mazsalaca
lv,52,burtnieku novads
lv,a4,pargaujas
lv,81,kocenu novads
lv,42,amatas novads
lv,a9,priekuli
lv,b1,raunas
lv,d3,strenci
lv,50,beverinas novads
lv,d1,smiltene
lv,72,jaunpiebalga
lv,63,ergli
lv,e3,vecpiebalga
lv,43,apes novads
lv,f1,mesraga
ly,70,darnah
ly,69,banghazi
ly,66,al marj
ly,65,al kufrah
ly,63,al jabal al akhdar
ly,77,tarabulus
ly,76,surt
ly,75,sabha
ly,74,sha`biyat nalut
ly,73,murzuq
ly,72,misratah
ly,71,sha`biyat ghat
ly,68,az zawiyah
ly,78,sha`biyat wadi ash shati'
ly,64,al jufrah
ly,67,an nuqat al khams
ly,79,sha`biyat al butnan
ly,80,sha`biyat al jabal al gharbi
ly,81,sha`biyat al jafarah
ly,82,al marqab
ly,83,sha`biyat al wahat
ly,84,sha`biyat wadi al hayat
ma,49,rabat-sale-zemmour-zaer
ma,48,meknes-tafilalet
ma,47,marrakech-tensift-al haouz
ma,46,fes-boulemane
ma,45,grand casablanca
ma,50,chaouia-ouardigha
ma,51,doukkala-abda
ma,52,gharb-chrarda-beni hssen
ma,53,guelmim-es smara
ma,54,oriental
ma,55,souss-massa-draa
ma,56,tadla-azilal
ma,57,tanger-tetouan
ma,58,taza-al hoceima-taounate
ma,59,laayoune-boujdour-sakia el hamra
ma,eh,oued ed dahab-lagouira
mc,00,commune de monaco
md,73,raionul edinet
md,92,ungheni
md,91,raionul telenesti
md,90,raionul taraclia
md,88,stefan-voda
md,89,straseni
md,87,raionul soroca
md,84,raionul riscani
md,83,raionul rezina
md,82,raionul orhei
md,81,raionul ocnita
md,59,raionul anenii noi
md,80,raionul nisporeni
md,79,raionul leova
md,85,raionul singerei
md,69,raionul criuleni
md,78,raionul ialoveni
md,57,chisinau
md,67,causeni
md,65,raionul cantemir
md,66,calarasi
md,64,cahul
md,76,raionul glodeni
md,75,raionul floresti
md,74,raionul falesti
md,72,dubasari
md,71,drochia
md,70,raionul donduseni
md,68,raionul cimislia
md,63,raionul briceni
md,61,raionul basarabeasca
md,77,raionul hincesti
md,86,raionul soldanesti
md,58,stinga nistrului
md,51,gagauzia
md,62,bender
md,60,balti
me,17,opstina rozaje
me,21,opstina zabljak
me,20,ulcinj
me,19,tivat
me,16,podgorica
me,18,opstina savnik
me,15,opstina pluzine
me,14,pljevlja
me,13,opstina plav
me,12,opstina niksic
me,11,mojkovac
me,10,kotor
me,09,opstina kolasin
me,03,berane
me,08,herceg novi
me,07,danilovgrad
me,06,cetinje
me,05,budva
me,04,bijelo polje
me,02,bar
me,01,andrijevica
mg,7670842,diana
mg,7670846,sava
mg,7670847,sofia
mg,7670848,analanjirofo
mg,7670849,boeny
mg,7670850,betsiboka
mg,7670851,alaotra mangoro
mg,7670852,melaky
mg,7670853,bongolava
mg,7670854,vakinankaratra
mg,7670855,itasy
mg,7670856,analamanga
mg,7670857,atsinanana
mg,7670902,menabe
mg,7670904,amoron'i mania
mg,7670905,upper matsiatra
mg,7670906,vatovavy fitovinany
mg,7670907,ihorombe
mg,7670908,atsimo-atsinanana
mg,7670910,anosy
mg,7670911,androy
mg,7670913,atsimo-andrefana
mh,007,ailinginae atoll
mh,010,ailinglaplap atoll
mh,030,ailuk atoll
mh,040,arno atoll
mh,050,aur atoll
mh,060,bikar atoll
mh,070,bikini atoll
mh,080,ebon atoll
mh,090,enewetak atoll
mh,100,erikub atoll
mh,120,jaluit atoll
mh,150,kwajalein atoll
mh,160,lae atoll
mh,180,likiep atoll
mh,190,majuro atoll
mh,300,maloelap atoll
mh,320,mili atoll
mh,330,namdrik atoll
mh,340,namu atoll
mh,350,rongelap atoll
mh,360,rongrik atoll
mh,385,taka atoll
mh,073,bokak atoll
mh,390,ujae atoll
mh,400,ujelang
mh,410,utrik atoll
mh,420,wotho atoll
mh,430,wotje atoll
mh,110,jabat island
mh,130,jemo island
mh,140,kili island
mh,170,lib island
mh,310,mejit island
mk,e9,valandovo
mk,86,resen
mk,51,kratovo
mk,78,pehcevo
mk,72,novo selo
mk,11,bosilovo
mk,a9,vasilevo
mk,e5,dojran
mk,08,bogdanci
mk,47,konce
mk,62,makedonska kamenica
mk,c6,zrnovci
mk,40,karbinci
mk,25,demir kapija
mk,87,rosoman
mk,35,gradsko
mk,60,lozovo
mk,19,cesinovo
mk,e1,novaci
mk,04,berovo
mk,06,bitola
mk,d9,mogila
mk,01,aracinovo
mk,c7,bogovinje
mk,12,brvenica
mk,c8,cair
mk,c9,caska
mk,d1,centar
mk,18,centar zupa
mk,20,cucer-sandevo
mk,d2,debar
mk,22,delcevo
mk,d3,demir hisar
mk,28,dolneni
mk,29,opstina gjorce petrov
mk,30,drugovo
mk,32,gazi baba
mk,33,gevgelija
mk,d4,gostivar
mk,36,ilinden
mk,d5,jegunovce
mk,41,karpos
mk,d6,kavadarci
mk,43,kicevo
mk,44,kisela voda
mk,46,kocani
mk,52,kriva palanka
mk,53,krivogastani
mk,54,krusevo
mk,d7,kumanovo
mk,59,opstina lipkovo
mk,d8,makedonski brod
mk,69,negotino
mk,e2,ohrid
mk,77,oslomej
mk,79,petrovec
mk,80,plasnica
mk,e3,prilep
mk,83,probistip
mk,84,radovis
mk,85,opstina rankovce
mk,e4,opstina rostusa
mk,90,saraj
mk,92,sopiste
mk,97,staro nagoricane
mk,98,stip
mk,e6,struga
mk,e7,strumica
mk,a2,studenicani
mk,a3,suto orizari
mk,a4,sveti nikole
mk,a5,tearce
mk,e8,tetovo
mk,f1,veles
mk,b3,vevcani
mk,b4,vinica
mk,b6,vranestica
mk,b7,vrapciste
mk,c1,zajas
mk,c2,zelenikovo
mk,c3,zelino
mk,f3,aerodrom
mk,f4,butel
mk,f5,debarca
ml,08,tombouctou
ml,06,sikasso
ml,05,segou
ml,04,mopti
ml,07,koulikoro
ml,03,kayes
ml,09,gao
ml,01,bamako
ml,10,kidal
mm,12,tanintharyi
mm,11,shan
mm,10,sagain
mm,17,yangon
mm,01,rakhine
mm,16,bago
mm,13,mon
mm,08,mandalay
mm,15,magway
mm,06,kayah
mm,05,kayin
mm,04,kachin
mm,03,ayeyarwady
mm,02,chin
mn,19,uvs
mn,12,hovd province
mn,10,govi-altay
mn,09,dzabkhan
mn,03,bayan-olgiy
mn,02,bayanhongor
mn,20,ulaanbaatar
mn,18,central aimak
mn,17,suhbaatar
mn,16,selenge
mn,15,oevoerhangay
mn,14,oemnoegovi
mn,13,hovsgol
mn,11,hentiy
mn,08,middle govi
mn,07,east gobi aymag
mn,06,east aimak
mn,21,bulgan province
mn,01,arhangay
mn,23,darhan uul
mn,24,govi-sumber
mn,25,orhon
mo,02,macau
mo,01,ilhas
mp,100,rota
mp,110,saipan
mp,120,tinian
mp,085,northern islands
mq,mq,martinique
mr,06,trarza
mr,11,tiris zemmour
mr,09,tagant
mr,nkc,nouakchott
mr,12,inchiri
mr,02,hodh el gharbi
mr,01,hodh ech chargui
mr,10,guidimaka
mr,04,gorgol
mr,08,dakhlet nouadhibou
mr,05,brakna
mr,03,assaba
mr,07,adrar
ms,03,saint peter
ms,02,saint georges
ms,01,saint anthony
mt,01,attard
mt,02,balzan
mt,03,il-birgu
mt,04,birkirkara
mt,05,birzebbuga
mt,06,bormla
mt,07,dingli
mt,08,il-fgura
mt,09,il-furjana
mt,10,il-fontana
mt,11,ghajnsielem
mt,12,l-gharb
mt,13,hal gharghur
mt,14,l-ghasri
mt,15,hal ghaxaq
mt,16,il-gudja
mt,17,il-gzira
mt,18,il-hamrun
mt,19,l-iklin
mt,20,l-imdina
mt,21,l-imgarr
mt,22,l-imqabba
mt,23,l-imsida
mt,24,l-imtarfa
mt,25,l-isla
mt,26,il-kalkara
mt,27,ta' kercem
mt,28,kirkop
mt,29,lija
mt,30,luqa
mt,31,il-marsa
mt,32,marsaskala
mt,33,marsaxlokk
mt,34,il-mellieha
mt,35,il-mosta
mt,36,il-munxar
mt,37,in-nadur
mt,38,in-naxxar
mt,39,paola
mt,40,pembroke
mt,41,tal-pieta
mt,42,il-qala
mt,43,qormi
mt,44,il-qrendi
mt,46,ir-rabat
mt,47,safi
mt,48,saint john
mt,49,saint julian
mt,50,saint lawrence
mt,51,saint lucia
mt,52,saint paul's bay
mt,53,saint venera
mt,54,sannat
mt,55,is-siggiewi
mt,56,tas-sliema
mt,57,is-swieqi
mt,58,tarxien
mt,59,ta' xbiex
mt,61,ix-xaghra
mt,62,ix-xewkija
mt,63,ix-xghajra
mt,64,haz-zabbar
mt,65,haz-zebbug
mt,66,iz-zebbug
mt,67,iz-zejtun
mt,68,iz-zurrieq
mt,60,il-belt valletta
mu,21,agalega islands
mu,20,savanne
mu,19,riviere du rempart
mu,18,port louis
mu,17,plaines wilhems
mu,16,pamplemousses
mu,15,moka
mu,14,grand port
mu,13,flacq
mu,12,black river
mu,22,cargados carajos
mu,23,rodrigues
mv,47,vaavu atholhu
mv,46,thaa atholhu
mv,45,shaviyani atholhu
mv,01,seenu
mv,44,raa atoll
mv,43,noonu atoll
mv,42,gnyaviyani atoll
mv,41,meemu atholhu
mv,39,lhaviyani atholhu
mv,05,laamu
mv,38,kaafu atoll
mv,37,haa dhaalu atholhu
mv,36,haa alifu atholhu
mv,35,gaafu dhaalu atholhu
mv,34,gaafu alifu atholhu
mv,33,faafu atholhu
mv,32,dhaalu atholhu
mv,31,baa atholhu
mv,30,northern ari atoll
mv,40,maale
mv,48,south province
mv,49,upper south province
mv,50,upper north province
mv,51,central province
mv,52,south central province
mv,53,north central province
mv,54,north province
mw,s,southern region
mw,n,northern region
mw,c,central region
mx,31,yucatan
mx,30,veracruz-llave
mx,29,tlaxcala
mx,28,tamaulipas
mx,27,tabasco
mx,23,quintana roo
mx,22,queretaro
mx,21,puebla
mx,20,oaxaca
mx,19,nuevo leon
mx,17,morelos
mx,15,mexico
mx,13,hidalgo
mx,12,guerrero
mx,09,the federal district
mx,05,chiapas
mx,04,campeche
mx,32,zacatecas
mx,26,sonora
mx,25,sinaloa
mx,24,san luis potosi
mx,18,nayarit
mx,16,michoacan
mx,14,jalisco
mx,11,guanajuato
mx,10,durango
mx,08,colima
mx,07,coahuila
mx,06,chihuahua
mx,03,baja california sur
mx,02,baja california
mx,01,aguascalientes
my,04,melaka
my,13,terengganu
my,12,selangor
my,11,sarawak
my,16,sabah
my,08,perlis
my,07,perak
my,06,pahang
my,05,negeri sembilan
my,03,kelantan
my,14,kuala lumpur
my,09,pulau pinang
my,02,kedah
my,01,johor
my,15,labuan
my,17,putrajaya
mz,09,zambezia
mz,08,tete
mz,05,sofala
mz,07,niassa
mz,06,nampula
mz,04,maputo
mz,10,manica
mz,03,inhambane
mz,02,gaza
mz,01,cabo delgado
mz,11,maputo city
na,28,caprivi
na,21,khomas
na,29,erongo
na,30,hardap
na,31,karas
na,32,kunene
na,33,ohangwena
na,34,okavango
na,35,omaheke
na,36,omusati
na,37,oshana
na,38,oshikoto
na,39,otjozondjupa
nc,02,south province
nc,01,north province
nc,03,loyalty islands
ne,07,zinder
ne,06,tahoua
ne,04,maradi
ne,03,dosso
ne,02,diffa
ne,01,agadez
ne,09,tillaberi
ne,08,niamey
ng,51,sokoto
ng,50,rivers
ng,49,plateau
ng,32,oyo
ng,48,ondo
ng,16,ogun
ng,31,niger
ng,05,lagos
ng,30,kwara
ng,24,katsina
ng,29,kano
ng,23,kaduna
ng,28,imo
ng,22,cross river
ng,27,borno
ng,26,benue
ng,46,bauchi
ng,25,anambra
ng,21,akwa ibom
ng,11,abuja federal capital territory
ng,45,abia
ng,36,delta
ng,35,adamawa
ng,37,edo
ng,47,enugu
ng,39,jigawa
ng,52,bayelsa
ng,53,ebonyi
ng,54,ekiti
ng,55,gombe
ng,56,nassarawa
ng,57,zamfara
ng,40,kebbi
ng,41,kogi
ng,42,osun
ng,43,taraba
ng,44,yobe
ni,15,rivas
ni,14,rio san juan
ni,13,nueva segovia
ni,12,matagalpa
ni,11,masaya
ni,10,managua
ni,09,madriz
ni,08,leon
ni,07,jinotega
ni,06,granada
ni,05,esteli
ni,04,chontales
ni,03,chinandega
ni,02,carazo
ni,01,boaco
ni,17,atlantico norte
ni,18,atlantico sur
nl,11,south holland
nl,10,zeeland
nl,09,utrecht
nl,15,overijssel
nl,07,north holland
nl,06,north brabant
nl,05,limburg
nl,04,groningen
nl,03,gelderland
nl,02,friesland
nl,01,drenthe
nl,16,flevoland
no,05,finnmark
no,20,vestfold
no,19,vest-agder
no,18,troms
no,17,telemark
no,16,sor-trondelag
no,15,sogn og fjordane
no,14,rogaland
no,13,ostfold
no,12,oslo
no,11,oppland
no,10,nord-trondelag
no,09,nordland
no,08,more og romsdal
no,07,hordaland
no,06,hedmark
no,04,buskerud
no,02,aust-agder
no,01,akershus
np,fr,far western
np,mr,mid western
np,cr,central region
np,er,eastern region
np,wr,western region
nr,14,yaren
nr,13,uaboe
nr,12,nibok
nr,11,meneng
nr,10,ijuw
nr,09,ewa
nr,08,denigomodu
nr,07,buada
nr,06,boe
nr,05,baiti
nr,04,anibare
nr,03,anetan
nr,02,anabar
nr,01,aiwo
nz,g2,wellington
nz,f3,manawatu-wanganui
nz,g1,waikato
nz,tas,tasman
nz,f9,taranaki
nz,f8,southland
nz,e8,bay of plenty
nz,f6,northland
nz,f4,marlborough
nz,f2,hawke's bay
nz,f1,gisborne
nz,e9,canterbury
nz,e7,auckland
nz,10,chatham islands
nz,f5,nelson
nz,f7,otago
nz,g3,west coast
om,01,ad dakhiliyah
om,02,al batinah
om,03,al wusta
om,04,ash sharqiyah
om,09,az zahirah
om,06,masqat
om,07,musandam
om,08,zufar
om,10,muhafazat al buraymi
om,12,muhafazat shamal ash sharqiyah
om,11,muhafazat shamal al batinah
pa,10,veraguas
pa,09,guna yala
pa,08,panama
pa,07,los santos
pa,06,herrera
pa,05,darien
pa,04,colon
pa,03,cocle
pa,02,chiriqui
pa,01,bocas del toro
pa,11,embera
pa,12,ngoebe-bugle
pe,25,ucayali
pe,24,tumbes
pe,22,san martin
pe,20,piura
pe,16,loreto
pe,14,lambayeque
pe,13,la libertad
pe,10,huanuco
pe,06,cajamarca
pe,02,ancash
pe,01,amazonas
pe,23,tacna
pe,21,puno
pe,19,pasco
pe,18,moquegua
pe,17,madre de dios
pe,lma,lima
pe,15,lima
pe,12,junin
pe,11,ica
pe,09,huancavelica
pe,08,cusco
pe,07,callao
pe,05,ayacucho
pe,04,arequipa
pe,03,apurimac
pf,04,iles marquises
pf,03,iles tuamotu-gambier
pf,02,iles sous-le-vent
pf,01,iles du vent
pf,05,iles australes
pg,17,west new britain
pg,06,western province
pg,16,western highlands
pg,05,southern highlands
pg,18,sandaun
pg,07,bougainville
pg,04,northern province
pg,15,new ireland
pg,20,national capital district
pg,14,morobe
pg,13,manus
pg,12,madang
pg,02,gulf
pg,19,enga
pg,11,east sepik
pg,10,east new britain
pg,09,eastern highlands
pg,08,chimbu
pg,03,milne bay
pg,01,central province
pg,21,hela
pg,22,jiwaka
ph,14,autonomous region in muslim mindanao
ph,10,northern mindanao
ph,41,mimaropa
ph,02,cagayan valley
ph,12,soccsksargen
ph,13,caraga
ph,15,cordillera administrative region
ph,01,ilocos
ph,40,calabarzon
ph,06,western visayas
ph,03,central luzon
ph,07,central visayas
ph,08,eastern visayas
ph,09,zamboanga peninsula
ph,11,davao
ph,05,bicol
ph,ncr,metro manila
pk,08,islamabad
pk,05,sindh
pk,04,punjab
pk,03,khyber pakhtunkhwa
pk,07,gilgit-baltistan
pk,01,federally administered tribal areas
pk,02,balochistan
pk,06,azad kashmir
pl,75,lublin voivodeship
pl,77,lesser poland voivodeship
pl,78,masovian voivodeship
pl,80,subcarpathian voivodeship
pl,81,podlasie
pl,84,swietokrzyskie
pl,85,warmian-masurian voivodeship
pl,72,lower silesian voivodeship
pl,74,lodz voivodeship
pl,76,lubusz
pl,79,opole voivodeship
pl,82,pomeranian voivodeship
pl,83,silesian voivodeship
pl,86,greater poland voivodeship
pl,87,west pomeranian voivodeship
pl,73,kujawsko-pomorskie
pm,97502,saint-pierre
pm,97501,miquelon-langlade
pr,001,adjuntas
pr,003,aguada
pr,005,aguadilla
pr,007,aguas buenas
pr,009,aibonito
pr,011,anasco
pr,013,arecibo
pr,015,arroyo
pr,017,barceloneta
pr,019,barranquitas
pr,021,bayamon
pr,023,cabo rojo
pr,025,caguas
pr,027,camuy
pr,029,canovanas
pr,031,carolina
pr,033,catano
pr,035,cayey
pr,037,ceiba
pr,039,ciales
pr,041,cidra
pr,043,coamo
pr,045,comerio
pr,047,corozal
pr,049,culebra
pr,051,dorado
pr,053,fajardo
pr,054,florida
pr,055,guanica
pr,057,guayama
pr,059,guayanilla
pr,061,guaynabo
pr,063,gurabo
pr,065,hatillo
pr,067,hormigueros
pr,069,humacao
pr,071,isabela
pr,073,municipio de jayuya
pr,075,juana diaz
pr,077,municipio de juncos
pr,079,lajas
pr,081,lares
pr,083,las marias
pr,085,las piedras
pr,087,loiza
pr,089,luquillo
pr,091,manati
pr,093,maricao
pr,095,maunabo
pr,097,mayaguez
pr,099,moca
pr,101,morovis
pr,103,naguabo
pr,105,naranjito
pr,107,orocovis
pr,109,patillas
pr,111,penuelas
pr,113,ponce
pr,117,rincon
pr,115,quebradillas
pr,119,rio grande
pr,121,sabana grande
pr,123,salinas
pr,125,san german
pr,127,san juan
pr,129,san lorenzo
pr,131,san sebastian
pr,133,santa isabel municipio
pr,135,toa alta
pr,137,toa baja
pr,139,trujillo alto
pr,141,utuado
pr,143,vega alta
pr,145,vega baja
pr,149,villalba
pr,151,yabucoa
pr,153,yauco
pr,147,vieques
ps,gz,gaza strip
ps,we,west bank
pt,19,setubal
pt,18,santarem
pt,16,portalegre
pt,14,lisbon
pt,13,leiria
pt,09,faro
pt,08,evora
pt,06,castelo branco
pt,03,beja
pt,10,madeira
pt,22,viseu
